run_id,sequence_accession,score,percent_identity,n_reads
SRR8675049,NC_007544.1,2,86,1
SRR8474443,NC_007544.1,1,94,1
SRR9178495,NC_007544.1,1,100,1
SRR8315722,NC_007544.1,1,94,1
SRR9327532,NC_007544.1,1,92,1
SRR8575345,NC_007544.1,1,94,1
SRR9327561,NC_007544.1,1,94,1
SRR9705228,NC_007544.1,1,97,1
SRR9698696,NC_007544.1,1,100,2
SRR8924647,NC_007544.1,1,100,1
SRR9669937,NC_007544.1,1,100,1
SRR9669942,NC_007544.1,1,100,1
SRR9002266,NC_007544.1,2,94,2
SRR9669943,NC_007544.1,1,100,4
SRR9002408,NC_007544.1,3,92,2
SRR9002409,NC_007544.1,4,91,6
SRR9036894,NC_007544.1,1,97,1
SRR9669950,NC_007544.1,4,100,9
SRR9669949,NC_007544.1,1,100,1
SRR9669954,NC_007544.1,1,89,1
SRR8256523,NC_007544.1,1,100,2
SRR8256528,NC_007544.1,1,100,2
SRR9007783,NC_007544.1,1,97,1
SRR8256531,NC_007544.1,1,100,1
SRR8286934,NC_007544.1,1,94,1
SRR9844200,NC_007544.1,16,94,30
SRR8350200,NC_007544.1,1,94,1
SRR9667723,NC_007544.1,1,100,1
SRR8147241,NC_007544.1,1,96,1
SRR8897023,NC_007544.1,1,97,1
SRR9331222,NC_007544.1,1,100,1
SRR935214,NC_007544.1,1,94,1
SRR9843857,NC_007544.1,100,94,3496
SRR925829,NC_007544.1,1,100,2
SRR9333474,NC_007544.1,1,94,1
SRR9333477,NC_007544.1,1,97,1
